"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
0.70271,2.426433,-5.234513,4.416661,-2.170806,-2.667554,-3.878088,0.911337,-0.166199,-5.009249,4.675729,-8.167188,0.638559,-6.763334,1.29686,-3.811758,-3.754128,-1.049177,1.554197,0.422743,0.55118,-0.009802,0.721698,0.473246,-1.959304,0.319476,0.600485,0.129305,-0.999110715873722,1
-11.397727,7.763953,-18.572307,6.711855,-10.174216,-4.395918,-15.893788,2.083013,-4.988837,-15.346099,7.093182,-14.979755,-0.148288,-9.93568,-1.161999,-11.646834,-18.383852,-7.402731,1.941697,0.208879,0.339007,1.342923,0.239217,0.534644,-0.174965,-0.50024,-1.72206,-0.574339,-0.989862160960427,1
-1.464897,1.975528,-1.077145,2.819191,0.06985,-0.789044,-1.196101,0.673654,-1.363724,-2.932895,0.301369,-3.246141,-0.46564,-5.429362,-1.304983,-0.953623,-2.727343,-0.636437,-0.927124,0.048969,0.174099,-0.272505,-0.031549,-0.406166,0.157769,-0.104393,0.073796,-0.04157,-0.999110715873722,1
2.062265,-0.042404,-1.484463,0.171126,0.501002,-0.2401,-0.107389,-0.130139,1.923831,-0.285663,1.436313,-2.064749,0.899003,2.242114,-0.372713,0.00559,-0.123719,1.028476,-0.002288,-0.301517,0.134278,0.716663,-0.024008,0.161934,0.314879,-0.475875,-0.029465,-0.070088,-0.999110715873722,0
-11.682215,6.332882,-13.297109,7.690772,-10.889891,-2.79236,-12.561783,7.287122,-7.570322,-12.835738,5.804708,-12.156239,1.184985,-10.468677,-0.416743,-10.999792,-22.608868,-9.498746,2.102735,-1.00932,2.133456,-1.271509,-0.035304,0.615054,0.349024,-0.428923,-0.694935,-0.81897,-0.846091596265007,1
-4.844372,5.649439,-6.730396,5.252842,-4.409566,-1.740767,-6.311699,3.449167,-5.416284,-7.833556,3.65735,-7.781448,1.50772,-8.604759,0.010593,-6.553973,-12.624394,-4.98991,1.645414,0.284555,1.194888,-0.845753,0.190674,-0.216443,-0.325033,-0.270328,0.210214,0.391855,-0.900666963094709,1
0.064979,1.382099,0.078624,3.890137,2.104292,2.541732,0.619061,0.525822,-2.539601,1.621982,0.506928,-0.405978,-0.393411,0.911916,0.641635,-0.916207,0.549379,-0.568113,0.693836,0.086833,0.285846,0.918512,-0.104183,-0.945518,-0.771038,0.477728,0.245786,0.189658,-0.989906625166741,0
1.366568,-0.855097,-1.440543,-1.781187,1.541888,3.106849,-0.863506,0.692015,-1.044141,0.688205,-0.016864,-0.765284,0.179101,0.074431,0.844622,1.321697,-0.209454,-0.938148,0.872074,0.317215,0.19567,0.218417,-0.20264,1.043114,0.770743,-0.107817,-0.014514,0.014257,-0.936994219653179,0
-7.347955,2.397041,-7.572356,5.177819,-2.854838,-1.795239,-8.783235,0.437157,-3.740598,-8.332863,5.763189,-8.707879,-1.716949,-9.577194,0.146369,-7.586491,-12.503931,-4.375631,2.465195,0.073164,-0.175273,0.543325,-0.547955,-0.503722,-0.310933,-0.163986,1.197895,0.378187,-0.999261894175189,1
1.383838,-1.068465,0.820236,-1.229385,-1.838552,-1.06137,-0.940633,-0.26298,-1.910425,1.362796,0.025228,-0.232831,1.423354,-0.53716,0.633893,-0.321099,0.491482,-0.295532,-0.384459,-0.172374,-0.306474,-0.600001,0.164855,0.694352,0.10161,-0.439062,0.040185,0.043902,-0.943975100044464,0
-12.381048,8.213022,-16.96253,7.116091,-9.772826,-3.666836,-16.147363,2.078706,-4.250657,-16.746044,7.425801,-15.564838,-0.426338,-14.029538,-1.681889,-11.133761,-15.833589,-5.748533,2.271082,0.537795,0.167703,1.503413,-0.767755,0.371951,-1.415639,-0.517022,-0.434621,0.292721,-0.913739439751,1
0.044881,-1.491093,-0.563264,2.616511,0.003384,0.961032,0.794347,-0.023606,-0.64984,0.360686,-1.591982,-0.574072,0.131463,0.399787,1.021418,0.954359,-0.849506,-0.140792,-1.032592,1.107591,0.216054,-0.803839,-0.645349,-1.335163,0.265536,-0.047974,-0.110729,0.115427,-0.445887060915963,0
-10.281784,6.302385,-13.271718,8.925115,-9.975578,-2.832513,-12.703253,6.706846,-7.078424,-12.805683,6.786058,-13.06424,1.179525,-13.694873,0.951479,-10.954286,-20.583593,-7.517262,2.872354,-0.247648,2.479414,0.366933,0.042805,0.478279,0.157771,0.329901,0.163504,-0.485552,-0.894797687861272,1
-1.767883,1.0644,2.006239,-0.616806,-0.532097,0.974861,-0.666908,0.788033,1.193726,-0.692816,0.522266,0.576504,-0.287411,-2.151395,-1.172058,0.713205,0.496346,1.198918,-0.07772,0.183031,0.081702,0.53515,-0.390907,0.663721,0.393599,0.61501,-0.283564,-0.067465,-0.996878612716763,0
1.971093,0.398989,-2.312233,1.387914,0.960473,-0.678472,0.520127,-0.142336,-0.008609,-0.170564,1.040174,0.259133,-1.233434,-0.624548,-0.932927,-0.001395,0.814828,0.622166,-0.152244,-0.257705,0.009383,0.141829,0.005813,0.558039,0.414387,-0.539903,-0.011768,-0.03265,-0.987309915518008,0
0.087032,-2.727628,-3.215031,2.216197,-0.229633,-1.419572,2.553476,-0.987507,-0.614069,-0.122735,-0.258662,0.954588,1.023924,0.937475,-0.329244,-0.963367,-0.04542,-0.630301,-0.851974,1.831958,0.969834,0.73864,-1.082522,0.535977,0.474597,-0.330842,-0.23569,0.10563,-0.087185415740329,0
1.52208,-0.519429,-2.581685,0.774741,0.206722,-1.43102,0.757011,-0.444418,0.997921,-1.42949,-0.375466,0.179095,-0.148449,-2.135155,-0.044916,-0.055333,1.778697,0.671832,-0.002021,0.361169,0.019649,-0.211678,-0.247452,-0.279472,0.239646,-0.508398,-0.015551,0.041881,-0.754406402845709,1
-7.030308,3.421991,-9.525072,5.270891,-4.02463,-2.865682,-6.989195,3.791551,-4.62273,-8.409665,6.309044,-8.576761,0.246747,-11.534046,-0.364265,-5.452495,-11.88757,-3.563585,0.876019,0.545698,1.103398,-0.541855,0.036943,-0.355519,0.353634,1.042458,1.359516,-0.272188,-1,1
2.124657,-1.702902,-1.441572,-1.596087,-0.718448,0.164261,-1.112927,-0.125663,-0.026304,1.34052,0.35068,-3.393565,1.517591,1.330347,-1.423707,-0.075484,0.607189,1.080158,0.367769,-0.250694,-0.290089,-0.374371,-0.027925,-1.536199,-0.118455,-0.138446,-0.046573,-0.063789,-0.88393063583815,0
-1.051053,-0.523024,3.128005,-1.152076,-1.426727,0.423105,-0.745015,0.515976,-0.050889,-0.168141,0.128462,0.844134,-0.262366,-1.208726,-2.92756,-1.741594,0.409143,1.243887,-0.3476,-0.233838,-0.448937,-0.47121,-0.097296,0.57989,0.170725,0.987676,0.265402,0.121845,-0.964428634948866,0
-13.086519,7.352148,-18.256576,10.648505,-11.731476,-3.659167,-14.873658,8.810473,-5.418204,-13.202577,6.357227,-15.531611,0.659695,-11.41233,-2.447576,-9.833743,-18.174617,-7.269905,0.623797,-1.376298,2.761157,-0.266162,-0.412861,0.519952,-0.743909,-0.167808,-2.4983,-0.711066,-0.973045798132503,1
-1.298443,1.9481,-4.509947,1.305805,-0.019486,-0.509238,-2.643398,1.283545,-2.515356,-4.501315,2.093075,-5.418889,-1.247014,-3.828268,0.39905,-6.3665,-7.550968,-4.902767,0.152892,0.250415,1.178032,1.360989,-0.272013,-0.325948,0.290703,0.841295,0.643094,0.201156,-0.999991107158737,1
0.470194,-1.619056,-2.258427,4.440719,0.202024,-0.458243,1.970565,-0.665303,-1.630737,1.13331,-1.029078,0.361727,1.109385,0.524056,-1.301802,0.272106,-0.560614,-0.723808,-1.611999,1.347241,0.603016,0.104952,-0.716836,0.121688,0.170587,0.082567,-0.218942,0.070955,-0.299288572698977,0
-0.937843,3.462889,-6.445104,4.932199,-2.233983,-2.291561,-5.695594,1.338825,-4.322377,-8.099119,7.182967,-9.445943,-0.31462,-12.991466,-0.136359,-6.367524,-12.734394,-3.84513,1.007667,1.129532,1.06655,-0.521657,-0.319917,-0.405859,0.906802,1.165784,1.374495,0.729889,-1,1
0.457845,1.373769,-0.488926,2.805351,1.777386,0.100492,1.295016,-0.135857,-1.695822,0.955004,-1.702228,-0.240056,0.456475,0.139567,-1.890974,0.372379,-0.798201,-0.697062,-1.497152,-0.264705,0.105593,0.371014,0.051105,0.401524,-0.724766,-0.202881,0.092124,0.094956,-1,1
-4.727713,3.044469,-5.598354,5.928191,-2.19077,-1.529323,-4.487422,0.916392,-1.30701,-4.138891,5.149409,-11.124019,0.543068,-7.840942,0.743634,-6.777069,-9.931765,-4.093021,1.504925,-0.207759,0.650988,0.254983,0.628843,-0.238128,-0.671332,-0.03359,-1.331777,0.705698,-0.972974655402401,1
-0.253444,1.064294,0.692188,-0.260712,0.666033,-0.169106,0.705412,0.022245,-0.278548,-0.513082,-1.49092,-0.629998,0.202217,-0.480337,1.014346,0.80026,-0.491873,0.341197,0.435313,0.166531,-0.352931,-0.96052,-0.166325,-1.073593,0.024073,0.158946,0.239891,0.084279,-0.98932859048466,0
-0.601573,0.237697,2.349415,1.60784,-0.110715,1.029314,-0.275236,0.554455,0.372606,-0.392253,0.404043,1.051554,-0.840611,-0.455399,-2.039491,-1.422084,0.922987,-0.48483,1.594186,0.022249,-0.233183,-0.312713,0.037535,0.017984,-0.424429,-0.453784,0.221253,0.148988,-0.988750555802579,0
-1.859609,0.600723,0.098425,0.338037,0.435022,1.709207,-0.356432,0.160287,-1.892454,-0.556509,1.439071,0.416629,0.632335,-1.79577,0.849671,-1.60106,2.47425,1.711436,-1.228902,-0.503272,0.424558,-0.547513,-0.315598,-1.632038,0.368088,-0.240233,0.530406,-0.09248,-0.878168074699867,0
0.051075,1.310427,0.733222,2.620282,1.402358,0.528489,1.086014,-0.146423,-1.724333,1.280167,0.470865,0.435542,0.594974,-0.142099,-2.024735,0.828291,-1.274787,0.134277,-1.489434,-0.125877,0.229936,0.766927,-0.189624,0.766853,-0.141401,-0.077278,-0.297595,-0.221816,-0.997803468208093,1
-1.12141,0.77329,1.460023,1.275279,-0.35337,0.328957,-0.186784,0.558875,0.246136,-0.538436,-1.056791,0.658296,0.125874,-0.246152,-0.599985,-1.130473,0.823413,-0.62545,0.628812,-0.2951,0.083385,0.54938,0.084849,0.122717,-0.268522,-0.293694,-0.100185,0.06462,-0.989275233437083,0
-1.033259,0.803713,1.183399,0.313363,0.375005,-0.537694,0.654547,-0.07858,0.982128,-0.657909,1.122297,-2.076537,2.539306,0.816684,0.377291,0.036011,0.956504,-0.404308,-0.688919,0.304974,-0.394446,-0.743954,0.170633,-0.019115,-0.13974,0.066658,0.336505,0.226518,-0.919973321476212,0
-1.048005,1.300219,-0.180401,2.589843,-1.164794,0.031823,-2.175778,0.699072,-1.140208,-3.226787,3.490805,-2.454339,0.177189,-5.160608,-0.686114,-3.996145,-4.695563,-1.819161,1.46108,0.644993,0.549014,0.624321,-0.136663,0.131738,0.030921,-0.176701,0.504898,0.069882,-0.964917741218319,1
-0.420382,0.663959,1.722542,0.358449,0.019675,-0.147696,0.361065,0.123102,0.261134,-0.662099,-1.374722,-0.276886,-0.486058,-0.171821,-0.054498,0.175404,-0.611927,0.400179,-0.744657,-0.179151,0.292812,0.964719,-0.248348,-0.053617,-0.178932,-0.558652,0.208516,0.174827,-0.98932859048466,0
1.261324,2.7268,-5.435019,5.342759,1.447043,-1.442584,-0.898702,0.123062,-2.748496,-3.202436,1.991361,-3.986416,0.577207,-8.485795,-0.794782,-0.666134,-1.372629,-0.104313,-1.466911,0.313332,0.209086,-0.425938,-0.15444,-0.01882,0.632234,0.192922,0.468181,0.280486,-0.998586038239217,1
-2.312227,1.951992,-1.609851,3.997906,-0.522188,-1.426545,-2.537387,1.391657,-2.770089,-2.772272,3.202033,-2.899907,-0.595222,-4.289254,0.389724,-1.140747,-2.830056,-0.016822,0.416956,0.126911,0.517232,-0.035049,-0.465211,0.320198,0.044519,0.17784,0.261145,-0.143276,-1,1
2.072896,0.000113,-1.110912,0.37461,-0.004757,-1.111497,0.233105,-0.368577,0.437133,0.051222,-0.744119,0.792073,0.846042,0.116133,-0.03214,-0.097619,-0.384903,-0.914235,0.196564,-0.170807,-0.290161,-0.664432,0.31274,-0.08966,-0.25318,0.20253,-0.066018,-0.059777,-0.998239217429969,0
1.079524,0.872988,-0.30385,2.755369,0.301688,-0.350284,-0.042848,0.246625,-0.779176,-0.157696,1.928568,-0.935863,-2.431446,-1.633472,0.534337,1.425606,1.593529,1.178468,-1.568698,-0.252115,-0.023255,-0.158601,-0.038806,-0.060327,0.358339,0.076984,0.018936,0.060574,-1,1
1.209219,0.437208,0.639071,1.179881,-0.425873,-1.055958,0.205968,-0.283709,-0.164059,-0.042012,0.147644,1.022,1.282561,0.092211,0.854365,0.016855,-0.430566,-0.433143,-0.504997,-0.065647,-0.016987,0.03907,0.004199,0.728512,0.541893,-0.463085,0.031274,0.031802,-0.995553579368608,0
-0.938417,0.878326,1.813084,-0.374043,0.536549,-1.151328,0.825656,-0.128534,-0.737449,-1.073355,-0.169269,0.286011,0.785675,-0.559866,0.447001,0.589628,-0.255007,-0.279038,-0.695743,0.070472,-0.200055,-0.751069,-0.128018,0.352086,0.262343,0.007034,-0.015263,0.080121,-0.989337483325923,0
2.013716,0.439072,-2.498592,1.265654,1.248825,-0.390429,0.541139,-0.141226,-0.057473,-0.183882,0.70077,0.389189,-0.604795,-0.762911,-0.957891,0.113432,0.607885,0.712134,0.027576,-0.215777,-0.018697,0.099682,-0.056729,0.08872,0.498872,-0.511308,-0.008039,-0.03712,-0.991080480213428,0
-5.256434,0.364541,-5.412085,2.400031,0.697301,-1.998755,-5.835532,-0.887739,-2.828287,-4.614508,2.710697,-3.158156,1.083609,-3.415152,-1.05387,-3.751031,-9.261641,-2.955165,0.606571,-0.403685,-0.648259,0.511285,-1.110045,0.178987,0.220235,-0.699809,0.580487,-0.17363,-0.992085371276123,1
-9.070453,4.540622,-5.682499,-0.373536,-5.073193,0.835235,-5.50967,7.060012,-0.97,-2.001394,-1.452634,2.834098,0.01873,4.552542,-0.178777,1.51088,2.614502,-0.098832,-1.211486,-1.7909,1.032079,0.828836,0.22358,-1.354267,-0.023923,0.607398,-2.838626,-0.903418,-0.996371720764784,0
-14.724627,7.875157,-21.872317,11.90617,-8.348734,-2.262846,-15.833443,0.077874,-6.356833,-13.261652,10.06379,-14.394767,0.654889,-14.248316,-0.305361,-8.161632,-12.280965,-4.818586,0.719788,0.996469,-2.362345,1.099557,1.037199,-1.036359,-0.254777,0.642343,2.161129,-1.401282,-0.999110715873722,1
-0.154159,-0.169538,0.104102,0.801081,1.127058,1.496279,-0.27291,0.517337,0.183614,0.244625,0.608454,0.727494,0.232014,0.224881,0.845454,-0.478374,-0.268598,0.014322,-0.452228,-0.184027,0.588243,1.943411,0.48525,-1.635586,-2.249705,-0.640384,0.385997,0.418236,-0.960649177412183,0
0.745153,2.809299,-5.825406,5.835566,0.51232,-0.615622,-2.916576,0.77671,-1.878832,-4.546936,4.698795,-8.507786,0.718249,-7.62871,-2.249578,-2.558669,-5.304624,-0.956938,-0.585322,0.402837,0.284841,-0.874383,-0.083995,-0.651442,0.454594,0.050376,0.756953,0.383869,-1,1
-3.896583,4.518355,-4.454027,5.547453,-4.121459,-1.163407,-6.805053,2.928356,-4.91713,-6.600461,3.367846,-7.888978,1.682603,-7.628652,0.779246,-7.533404,-14.064624,-4.960109,2.525785,0.757287,1.691042,0.920021,-0.151104,0.011007,0.080303,0.412191,0.635789,0.50105,-0.995944864384171,1
-0.769172,1.342212,-2.171454,-0.151513,-0.648374,-0.973504,-1.706658,0.313745,-1.982302,-3.158127,1.341572,-3.299472,1.247647,-6.393373,-0.053205,-3.258046,-3.348896,0.217331,-0.917408,-0.102294,-0.036122,-0.753591,-0.047113,0.358493,-0.287407,0.476506,0.250531,0.250987,-0.964428634948866,1
1.291346,-0.611809,-0.69758,-0.910533,0.209698,0.74426,-0.53504,0.138085,-0.892413,0.197272,0.358048,0.001398,0.999067,-1.370352,-0.334969,1.491393,0.667114,-0.720364,1.222579,0.312724,-0.064563,-0.274632,-0.277462,-1.74803,0.60469,-0.191966,0.024283,0.020665,-0.927807914628724,0
-0.561238,1.507243,-0.409761,-0.830845,1.006695,-1.605187,1.727077,-0.554291,-0.492332,-0.061879,-0.626312,0.21399,0.508053,0.48669,0.195143,-0.952936,-0.193561,-0.446037,0.449361,0.191107,0.179423,0.782468,-0.434683,0.126846,0.382435,0.286337,0.298891,0.250695,-0.996638506002668,0
-0.443794,1.271395,1.206178,0.790371,0.418935,-0.848376,0.917691,-0.235511,-0.285692,-0.8679,0.614977,-0.657948,-0.948412,-1.635145,1.263203,0.068533,1.325794,0.376383,-1.096196,-0.067205,0.119279,0.513479,-0.264243,0.443311,0.029516,-0.335141,-0.188815,-0.123391,-0.995473543797243,1
-2.787248,-0.07134,-1.505288,3.361777,-3.357422,0.565835,0.303653,0.966914,-2.245882,-3.651427,0.987277,-3.834782,-0.961354,-3.182168,-1.126002,-2.954301,-5.841218,-2.91043,-1.15585,1.607397,0.88294,-0.246202,1.752227,0.219925,0.156282,-0.265894,0.220694,0.256077,-0.350057803468208,1
-1.81328,4.917851,-5.92613,5.7015,1.204393,-3.035138,-1.713402,0.561257,-3.796354,-7.454841,7.388055,-10.475229,-0.379315,-11.736729,-2.086989,-2.442354,-3.535524,0.13036,-2.07145,0.576656,0.615642,-0.406427,-0.737018,-0.279642,1.106766,0.323885,0.894767,0.569519,-0.999110715873722,1
0.269614,3.549755,-5.810353,5.80937,1.538808,-2.269219,-0.824203,0.35107,-3.759059,-4.59239,5.479392,-5.657858,-2.648076,-10.38489,-0.225946,-0.701883,0.409736,0.939604,-1.9543,0.310525,0.371121,-0.32229,-0.549856,-0.520629,1.37821,0.564714,0.553255,0.4024,-0.999395286794131,1
2.061107,-0.072039,-1.067287,0.421597,-0.175044,-1.226108,0.164959,-0.318738,0.585953,0.08194,-0.783887,0.283317,-0.235032,0.335212,0.072027,-0.093817,-0.26782,-0.836002,0.144716,-0.243386,-0.29199,-0.721915,0.344726,0.038173,-0.309709,0.19636,-0.072702,-0.060453,-0.998239217429969,0
-5.346986,-6.605128,1.341534,1.413748,5.826573,-3.177828,-3.998803,0.715614,0.741147,0.353267,0.175904,0.461979,-0.444239,0.184038,0.307327,0.162701,-0.462427,1.038324,1.054627,0.975904,0.540388,0.515701,0.73784,0.349629,0.161766,0.73137,-0.62687,1.424152,-0.991169408626056,0
-4.124316,3.748597,-7.926507,7.763242,-0.769375,-2.031171,-3.474549,0.107121,-1.551352,-2.411272,4.480035,-8.83251,-1.215164,-13.725685,1.232744,-4.389688,-5.81092,-1.255422,1.114033,-0.181979,0.547097,0.687854,0.429939,-0.620601,-0.369688,0.367349,-2.664767,0.417101,-0.999110715873722,1
-1.550273,1.088689,-2.393388,1.008733,-1.087562,-1.104602,-2.670503,0.147655,-0.978626,-3.514133,3.586042,-4.053358,0.862426,-5.765823,-0.507511,-4.921865,-9.567268,-2.772974,1.717095,0.32749,0.802316,1.037105,0.095815,-0.320191,-0.080731,0.091012,0.024928,-0.07782,-0.984828812805691,1
-1.644403,3.129852,-2.576977,3.415573,-0.448525,-1.241893,-1.991652,1.002665,-2.809071,-4.153692,1.398185,-5.65327,-1.233694,-6.332513,0.458715,-1.98361,-4.929162,-1.038482,-0.133819,0.290187,0.417762,-0.648576,-0.318617,-0.680413,0.389869,0.05575,0.394682,0.298821,-0.994112939084037,1
-20.532751,12.373989,-23.009003,6.144821,-15.587296,-4.384491,-15.939003,13.696416,-3.948455,-8.789723,5.612347,-7.914422,0.30782,-8.328601,-0.006979,-6.824524,-13.316079,-4.921612,1.188204,1.592754,1.754608,-1.466115,-0.856779,0.125777,1.402587,-0.223755,1.574249,0.469201,-0.911080480213428,1
0.107833,0.70993,-1.688894,-1.546959,3.108902,3.222113,0.380846,0.918076,-0.163419,-0.808088,0.137329,-0.158505,-0.427988,-0.7517,0.155735,0.216562,0.351649,-0.373352,-0.400677,0.059259,-0.331643,-0.906654,0.125047,0.59221,-0.421381,0.163974,0.243409,0.071546,-0.992894619831036,0
2.0919,-0.757459,-1.192258,-0.755458,-0.620324,-0.322077,-1.082511,0.1172,-0.140927,0.249311,1.338318,-0.329759,-0.363591,-1.824839,-0.229679,1.842347,1.194212,0.037467,0.423099,0.037438,0.288253,0.831939,0.142007,0.592615,-0.196143,-0.136676,0.020182,-0.01547,-0.982258781680747,1
-6.677212,5.529299,-7.193275,6.081321,-1.636071,0.50061,-4.64077,-4.33984,-0.950036,0.56668,4.315076,-4.938284,-1.10571,-8.490813,1.003626,-1.949123,-3.093013,0.124087,0.886747,-1.118687,5.563301,-1.608272,0.965322,0.163718,0.047531,0.466165,0.278547,1.471988,-0.905833703868386,1
0.316459,3.809076,-5.615159,6.047445,1.554026,-2.651353,-0.746579,0.055586,-2.678679,-4.959493,6.439053,-7.520117,0.386352,-9.252307,-1.365188,-0.502362,0.784427,1.494305,-1.808012,0.388307,0.208828,-0.511747,-0.583813,-0.219845,1.474753,0.491192,0.518868,0.402528,-0.999110715873722,1
-13.512074,8.215177,-16.582606,6.207369,-11.318472,-2.997207,-17.64047,0.040349,-5.620232,-15.123752,5.934657,-14.17503,-0.169044,-6.552554,-1.570007,-12.172553,-20.164542,-8.668815,2.55087,0.694574,-0.907906,1.514028,-0.141879,0.789186,-0.031343,-0.255057,-1.865831,-0.442204,-0.959555357936861,1
-3.365265,2.928541,-5.660999,3.89116,-1.840375,-1.800887,-5.558679,2.402322,-2.848923,-5.995676,4.221304,-6.119667,0.023014,-8.149322,-0.301352,-5.375283,-9.315001,-2.487563,2.355919,0.576379,0.87526,-0.102501,-0.606283,-0.743165,0.096319,-0.13506,1.238695,0.099824,-0.999110715873722,1
-0.816244,0.394396,-0.446421,-0.186371,2.801972,3.380944,0.21668,0.720856,-0.614312,0.083185,-0.269827,-0.312273,0.001413,0.393469,1.261162,0.020214,-0.72254,0.542581,0.860585,-0.11252,0.059407,0.244476,0.121073,1.011013,-0.032341,-0.323738,0.022446,0.102168,-0.968741662961316,0
-0.881585,0.549368,2.997233,0.756805,-0.074204,0.978229,0.027911,-0.017392,0.707815,1.16179,1.037486,-0.984152,-2.056044,-0.336128,1.89288,0.126331,-0.661897,1.185434,0.383283,0.360833,0.103044,0.963194,-0.49499,-0.336012,0.029979,-0.091288,-0.0899,-0.491221,-0.987558915073366,0
1.083693,1.179501,-1.34615,1.998824,0.818034,-0.771419,0.230307,0.093683,-0.167594,-1.959809,2.804335,0.312424,-0.595976,-4.662577,-0.299515,1.001414,3.902825,1.619609,-0.888087,-0.060159,-0.312,-0.6397,-0.120249,-0.180218,0.609283,-0.339524,0.096701,0.114972,-0.999110715873722,1
1.912975,0.391763,-1.129881,3.57237,0.923454,0.662141,0.148678,-0.014407,-0.837143,1.438504,-1.933301,-0.446222,0.342297,0.085072,-0.717567,0.892445,-1.00262,-0.025137,-1.428788,-0.161341,0.261047,0.767567,-0.090268,-0.008106,0.314933,0.255401,-0.041885,-0.04672,-0.962329924410849,0
-1.254139,-0.293661,2.922489,0.528129,-0.356411,1.488484,-0.64687,0.694156,1.183243,-0.864695,-0.110286,1.276362,-0.078348,-1.241993,-2.620613,-0.182888,-0.188683,0.255322,-0.585951,-0.214813,0.254545,1.155413,-0.287278,-0.233433,-0.018058,-0.285543,0.124185,0.154192,-0.940417963539351,0
1.96532,-0.604377,-1.736744,-0.678322,1.815618,3.779256,-1.09948,1.02682,1.120536,-0.148221,-0.041026,0.553902,-0.045578,0.157777,1.069055,0.119232,-0.629752,-0.318908,-0.201248,-0.142166,-0.18036,-0.490729,0.409368,0.657382,-0.391701,-0.601767,0.053988,-0.036698,-0.991107158737217,0
-4.312479,1.886476,-2.338634,-0.475243,-1.185444,-2.112079,-2.122793,0.272565,0.290273,-3.833741,2.509781,-3.611231,-1.0243,-5.291925,1.649807,-3.262658,-4.333118,-1.863049,-0.009534,-0.718706,0.550541,-0.06787,-1.114692,0.269069,-0.020572,-0.963489,-0.918888,0.001454,-0.946642952423299,1
-2.12549,5.973556,-11.034727,9.007147,-1.689451,-2.854415,-7.810441,2.03087,-5.902828,-12.840934,12.018913,-17.769143,-0.431036,-19.214325,-0.962465,-10.266609,-15.503392,-5.494928,-0.410481,1.493775,1.646518,-0.278485,-0.664841,-1.164555,1.701796,0.690806,2.119749,1.108933,-0.999110715873722,1
-1.59229,1.511862,-1.410847,-1.175748,2.867225,3.524474,0.495902,1.614884,-1.271709,-1.257424,-0.754626,0.138662,-0.534703,1.164244,-0.75892,-0.284964,-0.170883,-0.526737,-0.826569,-0.379965,0.100349,-0.083137,-0.474007,0.695183,1.35611,-0.486276,-0.350054,-0.118218,-0.961840818141396,0
